Frequency,Mean_Amplitude,Std_Amplitude,Mean_FFT_Magnitude,Std_FFT_Magnitude,Skew_Amplitude,Kurt_Amplitude,Skew_Phase,Kurt_Phase,Cyclo_Autocorr,Spectral_Entropy,PAPR,Band_Energy_Ratio
144000000.0,0.0521643894414107,0.022012221316496532,11.940845065295605,26.414310329098495,0.2669192700045835,2.85901720810636,-0.18621068308153935,1.904061623364207,426.7766621907552,17.700268230530135,9.668528201700912,0.4930900978059338
144100000.0,0.044083692133426666,0.017726806302865345,10.91078322601482,21.74333818293942,0.20842805491533323,2.8125897823134274,0.00369827214516251,1.800692891158641,297.1977844238281,17.701588078329717,7.714231460584304,0.4897576340149272
144200000.0,0.041627890119949974,0.016579413165648777,10.787664471677255,20.247165318325326,0.21056483696893027,2.8364379915573,-0.0025705667521412462,1.7985056861019757,264.93747965494794,17.70201380887504,7.736479847403056,0.49075174278758693
144300000.0,0.039970954259236656,0.015922104939818382,10.659783827721935,19.278123110386286,0.21180815944258713,2.836947285681634,-0.0018329296216288227,1.8009853855117537,244.34137980143228,17.708775068110715,8.012477262035896,0.49279753214841865
144400000.0,0.03932945802807808,0.015648796843985718,10.539357400111799,18.936803077191325,0.20242990614387266,2.8258425130658806,0.00035854337924179114,1.7995217693373278,236.55327351888022,17.714005643150376,7.43228193135716,0.49251575067886355
144500000.0,0.039784145851929985,0.015592075263460478,10.468848769231494,19.21065563330846,0.1938296561568815,2.8282137713641404,-0.00048606697478732953,1.8020233028287873,242.04689025878906,17.71964521768126,7.090470382748428,0.4932742720081908
144600000.0,0.04008793830871582,0.015462254484494528,10.388630676697947,19.3914062177263,0.18605315484144314,2.8418469059686657,0.0019724191579002584,1.8016741623043178,245.71808369954428,17.726889771885833,7.282070525276875,0.4937681975043728
144700000.0,0.03901727249224981,0.015314877964556217,10.300609300992726,18.82701698195142,0.19919472450716968,2.8282686457177184,-0.004408453076492879,1.797870895696673,232.78384399414062,17.739052887151566,7.183770335824659,0.49565768866156645
144800000.0,0.03558789317806562,0.014906298058728376,10.247483854318105,16.889076780146514,0.25486066338962104,2.8165907507903505,-0.0007305150076815895,1.798523208163885,193.67841084798178,17.74777720823977,8.231292297493823,0.49847184828198765
144900000.0,0.0300522626688083,0.013947748268644014,10.199419839554073,13.554371888369566,0.3886188670854902,2.860812064829636,-4.012771905633289e-05,1.80080735658005,138.1140391031901,17.75311709619713,8.996985975554663,0.4974472284040514
145000000.0,0.024516730879743893,0.012435737376411756,10.169034757510962,9.731267447802132,0.5664414180092047,3.0814066459281837,0.09432550713329102,1.8889063619766089,91.92514546712239,17.76321650397173,12.413479394434857,0.4999999583984384
145100000.0,0.021224424863855045,0.011046646783749262,10.112860392464759,6.9143710147409365,0.6504863630125451,3.2419908158823305,0.29521104047842556,1.9924359605840063,68.89908091227214,17.773590697723055,14.30636115668842,0.500212257986008
145200000.0,0.02064698189496994,0.01077575950572888,10.098030153446167,6.341967580733609,0.6585422198482043,3.2550126695532824,0.00931305212994032,1.7645303178586824,65.17400614420573,17.774834181050565,13.81891837862806,0.5037622442258508
145300000.0,0.02068704490860303,0.010799449558059374,10.091036536098896,6.397645678859949,0.6582936471205005,3.2450811463975717,-0.013526123172484453,1.7036128961361385,65.45955403645833,17.77172491034604,12.33012536317837,0.5052785039314728
145400000.0,0.02091354876756668,0.010922661672035852,10.165784745181147,6.525855529989389,0.6616094857458843,3.262481622529311,0.09970140972101238,1.6132038808648514,66.94225565592448,17.768010632518813,12.059473388654993,0.506183072939833
145500000.0,0.02090419890979926,0.0109276557341218,10.115596001531687,6.597819364308904,0.6596265415747201,3.250435407749272,-0.2189665231327147,1.8871418485320515,66.8336893717448,17.766973083439563,13.616132314114124,0.5114947603655139
145600000.0,0.020889957745869953,0.01089943510790666,10.107851349200047,6.585561406838,0.6588058085185415,3.2470233308250407,-0.09485095059609555,1.7813677541525594,66.74119059244792,17.76663100121408,12.166506389760237,0.5140347453107198
145700000.0,0.02095140206317107,0.010942154253522554,10.14941375292628,6.591420625362159,0.6586368871908492,3.249122917794541,-0.020555144687945833,1.8925211089536438,67.13265736897786,17.76532659166817,12.239823850663809,0.5158375469031958
145800000.0,0.021501342455546062,0.01120303167651097,10.213004710129328,7.055963807655959,0.6559584463358914,3.25578629949892,-0.024227201019949195,1.7683633619635326,70.7051518758138,17.74948474924233,14.42391903330524,0.5222104667267681
145900000.0,0.022013283024231594,0.01145833016683658,10.258821073426244,7.496920583175016,0.6418119508668111,3.21613975756631,-0.01940992678042501,1.8155614246681282,74.12571716308594,17.738794282117016,14.852830853632787,0.5254842594490451
146000000.0,0.02212939163049062,0.011491846603651842,10.310782480788689,7.528532486331037,0.6389813242241132,3.212364728037718,0.000602042437847302,1.791375629403139,74.90616861979167,17.73693835200414,12.449392718930538,0.5253356969619829
420000000.0,0.016657891993721325,0.008648271361986795,8.329368607410524,4.792514929548015,0.6828482940276489,3.264378173786534,0.015274802652243574,1.818742452865458,42.42685190836588,17.776621055742712,13.473033064409156,0.5090584201155668
420100000.0,0.016954195375243824,0.008810308451453844,8.455358687262432,4.92004109983521,0.6754557202415636,3.2426602105005604,0.12034283783301669,1.7934186032984905,43.95753606160482,17.773632731975553,12.896264158341431,0.5080641434978452
