Frequency,Mean_Amplitude,Std_Amplitude
429500000.0,0.011866132728755474,0.006044217851012945
429600000.0,0.011868003755807877,0.0060411784797906876
429700000.0,0.011820797808468342,0.006015268620103598
429800000.0,0.011845630593597889,0.0060286857187747955
429900000.0,0.011887311935424805,0.006038175895810127
430000000.0,0.011770217679440975,0.005981639493256807
430100000.0,0.011642164550721645,0.005924305412918329
430200000.0,0.011612899601459503,0.00590528966858983
430300000.0,0.011607545427978039,0.005882005672901869
430400000.0,0.011625781655311584,0.0059079318307340145
430500000.0,0.011633075773715973,0.005912605673074722
430600000.0,0.01160514634102583,0.005899110808968544
430700000.0,0.011617112904787064,0.0059102619998157024
430800000.0,0.011648531071841717,0.005929955746978521
430900000.0,0.01163235679268837,0.00592587748542428
431000000.0,0.011617590673267841,0.005902906414121389
431100000.0,0.011625680141150951,0.0059095085598528385
431200000.0,0.011674739420413971,0.005930269602686167
431300000.0,0.011643399484455585,0.00591388950124383
431400000.0,0.011630198918282986,0.005922538693994284
431500000.0,0.011807836592197418,0.006013412028551102
431600000.0,0.012361337430775166,0.006302149500697851
431700000.0,0.012564647011458874,0.006385884713381529
431800000.0,0.012415818870067596,0.006329322699457407
431900000.0,0.012396636418998241,0.0063158683478832245
432000000.0,0.014187485910952091,0.022406503558158875
432100000.0,0.012347823940217495,0.006599659100174904
432200000.0,0.012278878130018711,0.006257389206439257
432300000.0,0.01233702152967453,0.0062775020487606525
432400000.0,0.012214764952659607,0.0062141381204128265
432500000.0,0.011778630316257477,0.005991259124130011
432600000.0,0.011588533408939838,0.005886965896934271
432700000.0,0.011564117856323719,0.005882883910089731
432800000.0,0.011703136377036572,0.006034342106431723
432900000.0,0.011564749293029308,0.005880195647478104
433000000.0,0.011561640538275242,0.005875901784747839
433100000.0,0.011518023908138275,0.005855489522218704
433200000.0,0.011533290147781372,0.005863786209374666
433300000.0,0.01165317464619875,0.0059852153062820435
433400000.0,0.011510621756315231,0.0058494508266448975
433500000.0,0.011674098670482635,0.005998543929308653
433600000.0,0.011500891298055649,0.005830253008753061
433700000.0,0.011508540250360966,0.005850957240909338
433800000.0,0.011575344949960709,0.005887797102332115
433900000.0,0.011779412627220154,0.005997438449412584
434000000.0,0.01194627583026886,0.006071813404560089
434100000.0,0.011697616428136826,0.005945044104009867
434200000.0,0.011676713824272156,0.005929100792855024
434300000.0,0.011814638040959835,0.006027755793184042
434400000.0,0.011807198636233807,0.006003519054502249
434500000.0,0.011829353868961334,0.006017036270350218
434600000.0,0.011726796627044678,0.005964075680822134
434700000.0,0.011699090711772442,0.005957839544862509
434800000.0,0.011491887271404266,0.005833579692989588
434900000.0,0.011419241316616535,0.005801643710583448
435000000.0,0.011424052529036999,0.0057945940643548965
435100000.0,0.01142390538007021,0.005787912756204605
435200000.0,0.011413365602493286,0.005791653413325548
435300000.0,0.0113684656098485,0.0057728164829313755
435400000.0,0.011381793767213821,0.005772929172962904
435500000.0,0.011383081786334515,0.005787127185612917
435600000.0,0.011350750923156738,0.005749862641096115
435700000.0,0.011325349099934101,0.005744983907788992
435800000.0,0.01133261900395155,0.005739921238273382
435900000.0,0.011346534825861454,0.005755475256592035
436000000.0,0.011428582482039928,0.005815222393721342
436100000.0,0.011423987336456776,0.005802595987915993
436200000.0,0.011364449746906757,0.00575685128569603
436300000.0,0.01137408148497343,0.005765636917203665
436400000.0,0.011385153979063034,0.005779730621725321
436500000.0,0.011363704688847065,0.005781138781458139
436600000.0,0.01140266377478838,0.005781287793070078
436700000.0,0.011431779712438583,0.005804429296404123
436800000.0,0.01142036821693182,0.005796477664262056
436900000.0,0.011449224315583706,0.005813634488731623
437000000.0,0.0114613501355052,0.005826147738844156
437100000.0,0.011506594717502594,0.005841353442519903
437200000.0,0.011530513875186443,0.0058575780130922794
437300000.0,0.01151942927390337,0.005862718913704157
437400000.0,0.011801913380622864,0.006014110986143351
437500000.0,0.012660599313676357,0.0064367856830358505
437600000.0,0.013472259044647217,0.00686161033809185
437700000.0,0.013534237630665302,0.006876768544316292
437800000.0,0.013348565436899662,0.006806302350014448
437900000.0,0.01330424752086401,0.006773002911359072
438000000.0,0.013179614208638668,0.006701911333948374
438100000.0,0.012999887578189373,0.0066335611045360565
438200000.0,0.012981184758245945,0.006618050392717123
438300000.0,0.012812170200049877,0.0065230135805904865
438400000.0,0.012184184044599533,0.006222440395504236
438500000.0,0.011659507639706135,0.0059389397501945496
438600000.0,0.01156441867351532,0.005873158108443022
438700000.0,0.011622820980846882,0.005914868786931038
438800000.0,0.01168942078948021,0.005937796086072922
438900000.0,0.011825929395854473,0.006022260989993811
439000000.0,0.012157555669546127,0.006205271929502487
439100000.0,0.012198030948638916,0.006211176980286837
439200000.0,0.0121231684461236,0.006177913397550583
439300000.0,0.01212124153971672,0.006176761817187071
439400000.0,0.012210587970912457,0.006239098962396383
439500000.0,0.012137421406805515,0.006195793393999338
439600000.0,0.012088347226381302,0.006183890160173178
439700000.0,0.012155390344560146,0.006222501862794161
439800000.0,0.012213785201311111,0.006252950057387352
439900000.0,0.01215524971485138,0.006237635388970375
440000000.0,0.012180961668491364,0.0062367916107177734
144000000.0,0.03358536958694458,0.011080228723585606
144100000.0,0.03150758519768715,0.010776341892778873
144200000.0,0.03032863140106201,0.010615329258143902
144300000.0,0.03175918012857437,0.010661810636520386
144400000.0,0.029355211183428764,0.01050594449043274
144500000.0,0.019680023193359375,0.00929845217615366
144600000.0,0.01464854460209608,0.007556733209639788
144700000.0,0.014558881521224976,0.007494371850043535
144800000.0,0.014339141547679901,0.007391837891191244
144900000.0,0.014557386748492718,0.0075140297412872314
145000000.0,0.014916367828845978,0.0076916939578950405
145100000.0,0.014460019767284393,0.007435014005750418
145200000.0,0.014116883277893066,0.007272704038769007
145300000.0,0.014265199191868305,0.007345291320234537
145400000.0,0.014015109278261662,0.007208648603409529
145500000.0,0.013692043721675873,0.00705141993239522
145600000.0,0.013593138195574284,0.006996199022978544
145700000.0,0.014239092357456684,0.007342938333749771
145800000.0,0.015046856366097927,0.007709017023444176
145900000.0,0.015102635137736797,0.007742162793874741
146000000.0,0.015143281780183315,0.007764667272567749
420000000.0,0.01281676348298788,0.006522854790091515
420100000.0,0.012960940599441528,0.006616272497922182
420200000.0,0.01285138726234436,0.006565650459378958
420300000.0,0.012914744205772877,0.0065864152275025845
420400000.0,0.012980413623154163,0.006621277425438166
420500000.0,0.012686747126281261,0.006475635338574648
420600000.0,0.012424800544977188,0.006324263289570808
420700000.0,0.012530970387160778,0.006379393860697746
420800000.0,0.012428919784724712,0.006345834583044052
420900000.0,0.011807452887296677,0.006003109272569418
421000000.0,0.01165773719549179,0.00594056723639369
421100000.0,0.011607005260884762,0.005904307123273611
421200000.0,0.01160748302936554,0.0059072705917060375
421300000.0,0.011569107882678509,0.005877333227545023
421400000.0,0.011612688191235065,0.0058957673609256744
421500000.0,0.0115797845646739,0.005884673446416855
421600000.0,0.011602605693042278,0.00588994799181819
421700000.0,0.011606614105403423,0.005902849603444338
421800000.0,0.011601257137954235,0.0058952197432518005
421900000.0,0.011667199432849884,0.005929900333285332
422000000.0,0.011647756211459637,0.005927247926592827
422100000.0,0.011705782264471054,0.005969722289592028
422200000.0,0.011715900152921677,0.0059599424712359905
422300000.0,0.011678085662424564,0.005941904615610838
422400000.0,0.011694584973156452,0.00594513863325119
422500000.0,0.011649149470031261,0.005929769482463598
422600000.0,0.01165397185832262,0.005933329463005066
422700000.0,0.011673171073198318,0.005945463199168444
422800000.0,0.011721312068402767,0.005961136426776648
422900000.0,0.011669603176414967,0.00594973424449563
423000000.0,0.01184342335909605,0.006038331892341375
423100000.0,0.012204345315694809,0.006221382413059473
423200000.0,0.012085503898561,0.006162890698760748
423300000.0,0.01205394882708788,0.006147256586700678
423400000.0,0.012093011289834976,0.006151806563138962
423500000.0,0.01213183905929327,0.0061819180846214294
423600000.0,0.012498068623244762,0.006373434793204069
423700000.0,0.012649324722588062,0.006462348625063896
423800000.0,0.012684685178101063,0.006471541244536638
423900000.0,0.012727100402116776,0.006518850568681955
424000000.0,0.012587345205247402,0.006442039739340544
424100000.0,0.0124574089422822,0.006359908729791641
424200000.0,0.012440995313227177,0.0063459002412855625
424300000.0,0.012432086281478405,0.006348195020109415
424400000.0,0.012218833900988102,0.006234979722648859
424500000.0,0.011899572797119617,0.006058601196855307
424600000.0,0.011882975697517395,0.006050912197679281
424700000.0,0.012192959897220135,0.0062371124513447285
424800000.0,0.012650963850319386,0.006463734433054924
424900000.0,0.013121054507791996,0.00672541419044137
425000000.0,0.013770160265266895,0.007065959274768829
425100000.0,0.014318221248686314,0.007357040885835886
425200000.0,0.01432004850357771,0.007367104757577181
425300000.0,0.014164388179779053,0.007286603096872568
425400000.0,0.014139320701360703,0.00727258063852787
425500000.0,0.014007295481860638,0.007197618018835783
425600000.0,0.013826332986354828,0.007080432027578354
425700000.0,0.013795032165944576,0.007085543591529131
425800000.0,0.013348433189094067,0.006834017112851143
425900000.0,0.01273815706372261,0.006525579374283552
426000000.0,0.012333374470472336,0.006293053273111582
426100000.0,0.012193058617413044,0.006215080618858337
426200000.0,0.012121091596782207,0.006177082657814026
426300000.0,0.012291401624679565,0.006255587562918663
426400000.0,0.012723177671432495,0.0064775035716593266
426500000.0,0.012717950157821178,0.006489120423793793
426600000.0,0.012419328093528748,0.0063428874127566814
426700000.0,0.012305918149650097,0.006282404530793428
426800000.0,0.012153216637670994,0.006205864250659943
426900000.0,0.012014947831630707,0.006127007305622101
427000000.0,0.011972813867032528,0.006098605692386627
427100000.0,0.011828930117189884,0.006011860445141792
427200000.0,0.01156333927065134,0.005882392171770334
427300000.0,0.011534028686583042,0.005856115836650133
427400000.0,0.011455066502094269,0.005820828024297953
427500000.0,0.011437912471592426,0.00580170750617981
427600000.0,0.011436708271503448,0.0058035277761518955
427700000.0,0.01145415473729372,0.005806536879390478
427800000.0,0.011425229720771313,0.005800269078463316
427900000.0,0.011434930376708508,0.005789147224277258
428000000.0,0.011454402469098568,0.005808193236589432
428100000.0,0.01145902369171381,0.005815321579575539
428200000.0,0.011469476856291294,0.005827919114381075
428300000.0,0.011483937501907349,0.005831707734614611
428400000.0,0.011506090871989727,0.005836179479956627
428500000.0,0.011507314629852772,0.005835587624460459
428600000.0,0.011525195091962814,0.005854710470885038
428700000.0,0.011524088680744171,0.005850126966834068
428800000.0,0.011518426239490509,0.005848834291100502
428900000.0,0.011543963104486465,0.0058585163205862045
429000000.0,0.011569038964807987,0.005876574665307999
429100000.0,0.011728900484740734,0.005963366478681564
429200000.0,0.011892626993358135,0.00605055084452033
429300000.0,0.011865626089274883,0.006032757926732302
429400000.0,0.011850353330373764,0.006027315277606249
429500000.0,0.011832330375909805,0.006033012177795172
429600000.0,0.011838396079838276,0.006024712231010199
429700000.0,0.011833861470222473,0.006015129387378693
429800000.0,0.011838194914162159,0.006029971409589052
429900000.0,0.011828169226646423,0.006016911473125219
430000000.0,0.017351988703012466,0.014329721219837666
430100000.0,0.01821061782538891,0.01279194001108408
430200000.0,0.011614938266575336,0.005899375770241022
430300000.0,0.011580060236155987,0.005896259099245071
430400000.0,0.011597547680139542,0.005890500266104937
430500000.0,0.01162575464695692,0.005902966950088739
430600000.0,0.011599101126194,0.005895622074604034
430700000.0,0.011635840870440006,0.005910323467105627
430800000.0,0.011641696095466614,0.0059157502837479115
430900000.0,0.011611961759626865,0.005904963240027428
431000000.0,0.011618251912295818,0.005919273942708969
431100000.0,0.011607096530497074,0.005906021688133478
431200000.0,0.011614675633609295,0.005898911505937576
431300000.0,0.011613361537456512,0.005899368319660425
431400000.0,0.011602451093494892,0.005895696580410004
431500000.0,0.011794538237154484,0.006010004784911871
431600000.0,0.012304884381592274,0.006264368537813425
431700000.0,0.012511779554188251,0.006359523627907038
431800000.0,0.012384547851979733,0.006307265255600214
431900000.0,0.012395176105201244,0.0063063702546060085
432000000.0,0.012411567382514477,0.0063200113363564014
432100000.0,0.012308639474213123,0.006269568577408791
432200000.0,0.012218606658279896,0.00621957378461957
432300000.0,0.012326315976679325,0.006282629445195198
432400000.0,0.012167702428996563,0.006198349874466658
432500000.0,0.011753365397453308,0.005992652382701635
432600000.0,0.011570286005735397,0.005875678267329931
432700000.0,0.011555876582860947,0.005865095648914576
432800000.0,0.011572896502912045,0.005879504140466452
432900000.0,0.011699683032929897,0.006035203579813242
433000000.0,0.011537142097949982,0.005860558245331049
433100000.0,0.011693454347550869,0.0060276188887655735
433200000.0,0.011533282697200775,0.0058629619888961315
433300000.0,0.011651850305497646,0.005988234654068947
433400000.0,0.011619455181062222,0.005913975182920694
433500000.0,0.011668947525322437,0.005941478535532951
433600000.0,0.011595149524509907,0.005915764253586531
433700000.0,0.01147137489169836,0.005829113069921732
433800000.0,0.011540832929313183,0.005870677065104246
433900000.0,0.011756598949432373,0.005973077844828367
434000000.0,0.011986993253231049,0.006113463547080755
434100000.0,0.011684325523674488,0.005936814472079277
434200000.0,0.011659592390060425,0.005934713874012232
434300000.0,0.011750114150345325,0.00598131725564599
434400000.0,0.011644766665995121,0.005906857084482908
434500000.0,0.011684403754770756,0.0059334468096494675
434600000.0,0.011766210198402405,0.0059859068132936954
434700000.0,0.011617527343332767,0.0059046074748039246
434800000.0,0.011454650200903416,0.005819720681756735
434900000.0,0.011387973092496395,0.0057790628634393215
435000000.0,0.01140003651380539,0.005776377860456705
435100000.0,0.0114256851375103,0.005793450400233269
435200000.0,0.011392086744308472,0.005781877785921097
435300000.0,0.01139130350202322,0.005788540933281183
435400000.0,0.01138469111174345,0.0057764421217143536
435500000.0,0.01136137917637825,0.005767946597188711
435600000.0,0.011459924280643463,0.005833604838699102
435700000.0,0.011542069725692272,0.0058845882304012775
435800000.0,0.01142798364162445,0.005815710872411728
435900000.0,0.011351148597896099,0.005760200321674347
436000000.0,0.011325773783028126,0.0057397340424358845
436100000.0,0.011335589922964573,0.0057517848908901215
436200000.0,0.011373340152204037,0.005770653020590544
436300000.0,0.011381653137505054,0.005786085035651922
436400000.0,0.011367101222276688,0.005758919287472963
436500000.0,0.011386378668248653,0.005780420731753111
436600000.0,0.011419139802455902,0.0057921032421290874
436700000.0,0.011420165188610554,0.005806453991681337
436800000.0,0.011453435756266117,0.005811762064695358
436900000.0,0.011487535201013088,0.0058363452553749084
437000000.0,0.011452003382146358,0.005822452250868082
437100000.0,0.01152802910655737,0.005858823657035828
437200000.0,0.01151108369231224,0.0058564008213579655
437300000.0,0.01150977611541748,0.005848150700330734
437400000.0,0.011676258407533169,0.005927825812250376
437500000.0,0.012106145732104778,0.006180664524435997
437600000.0,0.01252087950706482,0.006395405624061823
437700000.0,0.012512601912021637,0.006380787584930658
437800000.0,0.01243466604501009,0.006342180538922548
437900000.0,0.01247421558946371,0.006363256368786097
438000000.0,0.0123837785795331,0.0063216243870556355
438100000.0,0.01228412240743637,0.006269713398069143
438200000.0,0.012371454387903214,0.00632085045799613
438300000.0,0.012303374707698822,0.006295508239418268
438400000.0,0.011915897019207478,0.006074212025851011
438500000.0,0.01162275392562151,0.005906263832002878
438600000.0,0.011602062731981277,0.005901370197534561
438700000.0,0.011665773577988148,0.005928369704633951
438800000.0,0.011685012839734554,0.005954394116997719
438900000.0,0.0117768170312047,0.005999326705932617
439000000.0,0.011929061263799667,0.006082052364945412
439100000.0,0.011913326568901539,0.006072742398828268
439200000.0,0.011857669800519943,0.006041872780770063
439300000.0,0.01190380472689867,0.006066483911126852
439400000.0,0.011925163678824902,0.006078159902244806
439500000.0,0.011863877065479755,0.006052863318473101
439600000.0,0.011997747235000134,0.0061463466845452785
439700000.0,0.012138987891376019,0.006214575842022896
439800000.0,0.012167364358901978,0.00622051814571023
439900000.0,0.012053008191287518,0.0061611817218363285
440000000.0,0.012059803120791912,0.006160010118037462
144000000.0,0.03344306722283363,0.011134124360978603
144100000.0,0.03135382756590843,0.010776023380458355
144200000.0,0.030245238915085793,0.010625832714140415
144300000.0,0.03164510428905487,0.010695329867303371
144400000.0,0.02926408313214779,0.010573707520961761
144500000.0,0.019658612087368965,0.009310978464782238
144600000.0,0.014559030532836914,0.007527125533670187
144700000.0,0.014455928467214108,0.007445319090038538
144800000.0,0.014248490333557129,0.007352127227932215
144900000.0,0.014180026948451996,0.00730925053358078
145000000.0,0.01415129005908966,0.007294879760593176
145100000.0,0.014082265086472034,0.007263378705829382
145200000.0,0.0139913409948349,0.00720992311835289
145300000.0,0.014028236269950867,0.007226498797535896
145400000.0,0.013968619517982006,0.007198631297796965
145500000.0,0.01363235805183649,0.007036369293928146
145600000.0,0.013608318753540516,0.0070108831860125065
145700000.0,0.014549870043992996,0.0074822851456701756
145800000.0,0.015685351565480232,0.00797576829791069
145900000.0,0.01573225110769272,0.008022191934287548
146000000.0,0.015697067603468895,0.008045961149036884
420000000.0,0.012928858399391174,0.006614517420530319
420100000.0,0.013170178048312664,0.006742048542946577
420200000.0,0.013010252267122269,0.006655322853475809
420300000.0,0.013005122542381287,0.006655216217041016
420400000.0,0.012953381054103374,0.006618811283260584
420500000.0,0.012691470794379711,0.006481190677732229
420600000.0,0.012585065327584743,0.006427231710404158
420700000.0,0.012648235075175762,0.006456372793763876
420800000.0,0.012467238120734692,0.006366420537233353
420900000.0,0.01190571766346693,0.006068842485547066
421000000.0,0.011611644178628922,0.00590471038594842
421100000.0,0.011555167846381664,0.005869095679372549
421200000.0,0.011545333079993725,0.0058714826591312885
421300000.0,0.011566732078790665,0.005869077984243631
421400000.0,0.011578044854104519,0.005900258664041758
421500000.0,0.011568213813006878,0.0058756559155881405
421600000.0,0.011576112359762192,0.0058784340508282185
421700000.0,0.011575971730053425,0.005879392847418785
421800000.0,0.011687827296555042,0.005956047680228949
421900000.0,0.011755064129829407,0.005984345450997353
422000000.0,0.011797771789133549,0.006011064630001783
422100000.0,0.011681582778692245,0.005936753004789352
422200000.0,0.011689667589962482,0.0059647816233336926
422300000.0,0.01168997585773468,0.005944443866610527
422400000.0,0.011595801450312138,0.005893907975405455
422500000.0,0.011584091000258923,0.005883684381842613
422600000.0,0.011631730012595654,0.00592397665604949
422700000.0,0.011730705387890339,0.005971560254693031
422800000.0,0.011714749038219452,0.00595947727560997
422900000.0,0.011628933250904083,0.0059125348925590515
423000000.0,0.011828023009002209,0.0060251024551689625
423100000.0,0.012168454937636852,0.006203202065080404
423200000.0,0.01208363939076662,0.006167468149214983
423300000.0,0.012020590715110302,0.00613480294123292
423400000.0,0.011982901953160763,0.006118851248174906
423500000.0,0.012049335055053234,0.006149134133011103
423600000.0,0.012147699482738972,0.006203011143952608
423700000.0,0.012218199670314789,0.006229948718100786
423800000.0,0.012311805039644241,0.0062772915698587894
423900000.0,0.012269367463886738,0.00625607231631875
424000000.0,0.012099518440663815,0.0061691682785749435
424100000.0,0.012007460929453373,0.006130024790763855
424200000.0,0.011980768293142319,0.006108956877142191
424300000.0,0.011967684142291546,0.0061043337918818
424400000.0,0.011930372565984726,0.0060823108069598675
424500000.0,0.011808808892965317,0.006018029060214758
424600000.0,0.011742964386940002,0.005982863251119852
424700000.0,0.011980819515883923,0.006111054215580225
424800000.0,0.012734291143715382,0.006493954453617334
424900000.0,0.013313536532223225,0.006784660276025534
425000000.0,0.01371151115745306,0.0070232911966741085
425100000.0,0.014054504223167896,0.007188956718891859
425200000.0,0.013969510793685913,0.007163252215832472
425300000.0,0.013796255923807621,0.007078788708895445
425400000.0,0.013704970479011536,0.007029848638921976
425500000.0,0.013642284087836742,0.00698392977938056
425600000.0,0.013424328528344631,0.006872785743325949
425700000.0,0.013131264597177505,0.006726302672177553
425800000.0,0.01284733135253191,0.006569700315594673
425900000.0,0.012485886923968792,0.006366386543959379
426000000.0,0.012108621187508106,0.0061754449270665646
426100000.0,0.01207797322422266,0.006157728377729654
426200000.0,0.012029807083308697,0.006123614963144064
426300000.0,0.012027771212160587,0.0061327493749558926
426400000.0,0.012027811259031296,0.006126100663095713
426500000.0,0.012030820362269878,0.0061215502209961414
426600000.0,0.011993358843028545,0.006106194108724594
426700000.0,0.011838807724416256,0.006032966542989016
426800000.0,0.011561100371181965,0.00587659515440464
426900000.0,0.01156351063400507,0.005883953999727964
427000000.0,0.011582233011722565,0.005881340708583593
427100000.0,0.011557717807590961,0.005889527965337038
427200000.0,0.011554048396646976,0.005873295944184065
427300000.0,0.011496377177536488,0.005843485239893198
427400000.0,0.011467988602817059,0.005831609014421701
427500000.0,0.011423646472394466,0.005802704021334648
427600000.0,0.011422526091337204,0.005801291670650244
427700000.0,0.011407068930566311,0.005783057305961847
427800000.0,0.011434371583163738,0.005812655668705702
427900000.0,0.011439443565905094,0.005794489290565252
428000000.0,0.011600964702665806,0.006194664631038904
428100000.0,0.011836513876914978,0.006890410091727972
428200000.0,0.011448313482105732,0.005809589754790068
428300000.0,0.011468800716102123,0.00582297146320343
428400000.0,0.011450315825641155,0.005818009376525879
428500000.0,0.011472359299659729,0.005824275314807892
428600000.0,0.011457175016403198,0.0058217099867761135
428700000.0,0.011486795730888844,0.005828864872455597
428800000.0,0.011509142816066742,0.005851987283676863
428900000.0,0.01153255719691515,0.005855358671396971
429000000.0,0.011521544307470322,0.005855779629200697
429100000.0,0.01170811802148819,0.00596155459061265
429200000.0,0.011864961124956608,0.0060481601394712925
429300000.0,0.01184313278645277,0.006033739540725946
429400000.0,0.011809151619672775,0.006008580327033997
429500000.0,0.011855720542371273,0.0060323490761220455
429600000.0,0.01184899266809225,0.0060452730394899845
429700000.0,0.01183081790804863,0.006019792053848505
429800000.0,0.011829028837382793,0.006015617400407791
429900000.0,0.01183986384421587,0.00602774927392602
430000000.0,0.011723767034709454,0.005965454503893852
430100000.0,0.011622319929301739,0.005907195154577494
430200000.0,0.011573846451938152,0.005883743520826101
430300000.0,0.011564155109226704,0.005880143027752638
430400000.0,0.011598809622228146,0.005899855867028236
430500000.0,0.011621746234595776,0.005916552618145943
430600000.0,0.01157599687576294,0.005883365869522095
430700000.0,0.011566129513084888,0.005885336082428694
430800000.0,0.011603136546909809,0.005901223048567772
430900000.0,0.01162603497505188,0.005909878760576248
431000000.0,0.01160826999694109,0.005905271042138338
431100000.0,0.011615629307925701,0.005906112026423216
431200000.0,0.011603474617004395,0.005896651651710272
