Frequency,Mean_Amplitude,Std_Amplitude,Mean_FFT_Magnitude,Std_FFT_Magnitude,Skew_Amplitude,Kurt_Amplitude,Skew_Phase,Kurt_Phase,Cyclo_Autocorr,Spectral_Entropy,PAPR,Band_Energy_Ratio
144000000.0,0.056442284335692726,0.024760752295454342,13.49017262147536,28.532654091981243,0.3987414648247185,4.083575482046161,0.06739604444103216,1.7657181964545268,511.9390360514323,17.678033819167805,58.306615046080076,0.48782423550981785
144100000.0,0.0471037949124972,0.02013866665462653,11.675193858641572,23.492093391477407,0.2392728924605704,2.742034408957443,-0.001808398416892446,1.8000519641594528,340.5453592936198,17.626034817588064,7.969645610221522,0.4906368430552904
144200000.0,0.04285270099838575,0.01745210401713848,11.22569213748337,20.861810457139935,0.21471567817600254,2.79655888862156,0.0011782109745344942,1.8003325701291661,280.8337809244792,17.684214688003976,8.154077692170805,0.4848214205883907
144300000.0,0.04141043871641159,0.016978861764073372,11.122560612950608,20.03473955379867,0.222093683283109,2.790509387047328,0.0007899840515919204,1.800150708095564,262.2594909667969,17.685977065588077,7.240312736610799,0.48482332032819087
144400000.0,0.04093809798359871,0.01683078457911809,11.039286773685745,19.792098102398853,0.22095847018797402,2.7897177941266285,0.0011444943008950257,1.7993720160162,256.25604248046875,17.689541123915898,7.614402268369457,0.48407172520802133
144500000.0,0.0412843090792497,0.01664510431389014,10.946624911445591,19.98991932570986,0.20866010059527415,2.8003948550293116,0.00039497014728588094,1.799736859674194,260.6177164713542,17.694805394015138,7.755387490881669,0.4854740835860076
144600000.0,0.04187888900438944,0.016919211794932682,10.924176169048115,20.383989793067713,0.20363434803654945,2.788370251091696,-8.611117296414962e-05,1.8007209873345582,268.2810974121094,17.69509005249934,7.506969970527936,0.48301319681517296
144700000.0,0.04029185945789019,0.016096572081247967,10.737674923816698,19.44750091908469,0.20100078104699692,2.8058654918824835,0.0014366940731050425,1.8010907444972803,248.2437744140625,17.72693127832901,6.98033903244085,0.48967692954046055
144800000.0,0.03827011709411939,0.016790739881495636,10.784456119564231,18.475924870717833,0.2670179089118017,2.74008537404206,-0.004332351135536818,1.8016410716594713,224.83248392740884,17.70636598727978,8.286216279673456,0.48721344796704624
144900000.0,0.03098318787912528,0.014411536666254202,10.5534523560481,13.954100455136556,0.38919923747204915,2.859352757936403,0.0037707569862335372,1.8078581840141725,146.77937825520834,17.752601916892342,10.845861946105003,0.494620112110544
145000000.0,0.025235333169500034,0.01277964406957229,10.505343246164681,9.96944772771347,0.5605667600232854,3.068194858518107,0.014744250684420665,1.7425699313353615,97.37212371826172,17.761973611332806,12.750705219114886,0.49573659512449925
145100000.0,0.021924308811624844,0.01141301915049553,10.42710146575017,7.171319169290338,0.6469870241170542,3.2318965811884994,-0.010699486305009569,1.6638401305547543,73.50593821207683,17.772335147596902,12.267366103903798,0.497595771675521
145200000.0,0.021500594293077786,0.011214819736778736,10.420767317963056,6.749725248605131,0.6532073686890308,3.2467531241643512,-0.08935544187657725,1.7571950053779009,70.70438639322917,17.76875331538972,13.232810183077591,0.5036231868701134
145300000.0,0.021577552581826847,0.011257872606317202,10.359207571205063,6.925438647058418,0.6534026958689784,3.2364806231432475,0.12085398678321442,2.088345286337998,71.20552825927734,17.763304886402157,12.796302386544738,0.5058952816883232
145400000.0,0.02177823893725872,0.01137271181990703,10.440803698112193,7.016168893223643,0.6525535622953204,3.227198627106706,-0.03470686851301737,2.1002429980177735,72.53293355305989,17.76173799588754,12.006930159740172,0.5088717343479613
145500000.0,0.021977763002117474,0.011476355604827404,10.495931325054196,7.140051158151188,0.6531907391711927,3.2439836392662276,-0.02267989418782454,1.8499364855418465,73.85973103841145,17.7592407835637,13.396846831277513,0.5092714397496382
145600000.0,0.02194305881857872,0.011438968901832899,10.430666471436988,7.191978070805537,0.651858291473968,3.2520639548507546,0.07132010140966882,1.7970995824145728,73.63072204589844,17.756982625548538,13.511263012905,0.5109058461589816
145700000.0,0.02218012884259224,0.011550480499863625,10.479227443986064,7.356804585760341,0.6439015744629458,3.2154871035225945,-0.02651817216955081,1.8142547812053618,75.25396728515625,17.75095909258131,15.069042504687873,0.511786654778744
145800000.0,0.022960860282182693,0.011962888451913992,10.598065889364596,7.962357011236293,0.6465145990856017,3.2320786408386333,-0.020102359941716358,1.806510993683962,80.63028717041016,17.732974582306525,13.011957630013148,0.5190884114078668
145900000.0,0.02339521050453186,0.012152398005127907,10.612024870730822,8.341130244161011,0.6298082435867564,3.1913427743154448,-0.007216270165575848,1.7896372843559698,83.69724527994792,17.721949791408463,12.440055635616396,0.5241262121579249
146000000.0,0.023819018776218098,0.012338908389210701,10.573482756075268,8.764354087193338,0.6200148356514236,3.1669523873891574,-0.0023514826613161427,1.7929390692415204,86.76738993326823,17.711993510484604,12.418504739338209,0.5252053262145185
420000000.0,0.018651452536384266,0.009705297648906708,8.997631076179891,5.909952313486625,0.6664099255248565,3.254196102075863,-0.0009452069647307391,1.7930249112470242,53.18055216471354,17.74852633395086,13.615086323235142,0.5194516878237542
420100000.0,0.018716455126802128,0.009720803859333197,8.988735325117837,5.983638435250454,0.6516065188121878,3.2058220969132036,0.012423830229758142,1.809004657025018,53.575730641682945,17.746542800369706,13.16347881215303,0.5162731415220208
420200000.0,0.018583808094263077,0.00966245432694753,8.973955953011695,5.871487120228778,0.6623738050184994,3.235216471595256,0.012423259581943928,1.7782989214767244,52.815896352132164,17.750026041207047,11.289949839843537,0.5140540687799227
